"","date","SPY","AAPL","MSFT","GOOG","GS","AMZN","WMT","JPM","BAC","JNJ","BA","TLT","LQD"
"1",2019-04-25,-0.000616234597232784,-0.00911647401085886,0.0325807007612577,0.00591396761863956,0.0042792064347844,0.000262881179221548,-9.66755319475285e-05,0.000528237253906469,0.00199670687511076,0.00322732475516252,0.0193608174340825,-0.00145773974178853,-0.000503111920993355
"2",2019-04-26,0.0046459140590716,-0.00478544108365307,0.00571337845875458,0.00688597112255334,0.00830709147115061,0.0251150038094007,-0.0194104417309415,0.00754125177986056,0.00893603478973755,0.00528508419494161,-0.00526469636642537,0.00339807654451664,0.00351658310105124
"3",2019-04-29,0.00156649523912144,0.00151625197401971,-0.000924214995642922,0.0120324465878935,0.0187322411784419,-0.00627400494408428,0.00029538061997858,0.01431137298978,0.0137437041112967,-0.0039254118135432,-0.00457984565036286,-0.00640107524377406,-0.00393612752763572
"4",2019-04-30,0.000510322268369475,-0.0194439774062858,0.00637561065419428,-0.0800892904611617,-0.00484459514150041,-0.00616311800731793,0.0125246717568892,-0.000602935150024282,-0.00619404957199441,0.00967837206270902,-0.00359439173179473,0.00510810100916516,0.000419544426584545
"5",2019-05-01,-0.00754486278317182,0.0479189364639614,-0.0210469812411039,-0.0173138253714136,-0.00579564092507483,-0.00781652938283923,-0.0144958577941917,-0.00769872373124473,-0.0105194465463466,0.00529760177541909,-0.00235917314367891,0.00411654827832018,-0.000319854930624152
"6",2019-05-02,-0.00216132847002572,-0.00652901207806852,-0.013145135115524,-0.00469387278577039,0.00126925658803746,-0.00561340394209058,-0.00207401986791856,0.00216859159745544,0.00789994096769273,-0.00473112774486561,-0.0026574953540644,-0.00477325190633362,-0.0036249971215688
"7",2019-05-03,0.00974018890372571,0.0123546967701202,0.0210897447028292,0.0194128258611834,0.0122664674203265,0.0319134248205218,0.00915241051389372,0.00613306728381348,0.00686160043808164,0.00515368746761397,0.00175468366264086,0.00283436050565481,0.00446647737869211
"8",2019-05-06,-0.00412367737343513,-0.0155632197730724,-0.00583555508426746,0.00336029264811696,-0.00526643174209791,-0.0060873592182445,0.00371549650754066,-0.00890968454076795,-0.00784574141133809,0.000563135352136687,-0.0129937489593154,0.00274570188277891,0.00134425537419786
"9",2019-05-07,-0.0168406882277177,-0.0273270452829182,-0.020736347634366,-0.0129387070532081,-0.018579719389904,-0.0152655254234213,-0.0113858917730976,-0.0164699469020893,-0.0182153314053974,-0.0150324887776426,-0.0394382177409239,0.00763195459909607,-8.39581746200522e-05
"10",2019-05-08,-0.00139032880478745,0.000197040026410684,-7.95068996872717e-05,-0.00669123704999878,-0.00832554123364564,-0.00168282066673249,-0.00992084384263501,-0.00531398610015868,-0.00401886222758586,-0.00128693136877388,0.00702948657248583,-0.0043310883644476,-0.00336465852978143
"11",2019-05-09,-0.00303021440637594,-0.0108022972207575,-7.97069867285207e-05,-0.00334100751654935,0.0033782759575385,-0.00937760297250996,-0.00230792651385976,-0.000799569376171594,-0.00302465229995405,-0.00761150338631285,-0.0100165661694613,0.0040911256682715,0.000926383766104609
"12",2019-05-10,0.00501078674966045,-0.0139502920180033,0.0129043884629851,0.00162466670571236,0.00208089627568774,-0.00521922372432061,0.0235304876981344,-8.88285265699741e-05,-0.00438519152460278,0.0023039026221829,0.00152373955829415,-0.00136189600386922,0.00058895853106903
"13",2019-05-13,-0.0254514363909309,-0.0598767692398678,-0.0301843640727422,-0.0280817915376987,-0.0356694479482478,-0.0362582613403627,-0.0200205915149783,-0.0275742723057368,-0.0460049887589866,-0.0133938083656626,-0.0500075668566148,0.00782497048714127,0.000589019033030041
"14",2019-05-14,0.00900298898175606,0.0157062192286616,0.01112565457739,-0.0102910941704933,0.00669639232890635,0.00952280908592907,0.0039965441330035,0.00791742771837213,0.0130123090883717,-0.00277339687303072,0.016666865951771,-0.00294711364577385,0.00142821515125933
"15",2019-05-15,0.00584039066272116,0.0119080560992624,0.0139839576069251,0.0383212992651017,0.000611140508775836,0.0167224437678749,-0.00409660912153109,-0.00381438989577302,-0.0115973694635737,0.000657471418889869,0.00755077025570371,0.00612353537816299,0.00276693246290249
"16",2019-05-16,0.00921876880791534,-0.00440943838680758,0.0228289674020762,0.0126069290102076,0.0138547427982565,0.0192769245062892,0.0142156631318847,0.0127482251973642,0.0105485480545297,0.00945048549436068,0.0233621580669293,-0.00333546014021617,-0.00159228699851031
"17",2019-05-17,-0.00648615931350301,-0.00569797921622722,-0.00669252112307242,-0.0142487980938066,-0.00862405471738617,-0.0204266239691612,-0.00445163290596349,-0.00486315418679664,-0.00666781873991602,0.00288994239325529,0.00341407251675799,0.00222481375067374,8.40442545033514e-05
"18",2019-05-20,-0.00663399923085247,-0.0317691855597942,-0.0145505833805743,-0.0203818825754707,-0.00096266380228741,-0.00538097317281517,0.00652226587384491,0.00522244498166533,0,-0.00137163472725074,-0.00630104490527202,-0.00206577534284684,-0.00235074302757536
"19",2019-05-21,0.0089752315220552,0.0189894714299172,0.00537296686844145,0.00942119557496654,0.0094360921127925,-0.000780279821593292,-0.00394779690487625,0.00340687191066237,0.0101595611901991,-0.00216970454842878,0.0167527152068675,-0.00159190507335751,0.000840161479807498
"20",2019-05-22,-0.00307623246982016,-0.0206841554245794,0.00604935952383055,0.00155584565565345,-0.0181947446520889,0.00116218347149664,0.0109172522933953,-0.0081780091139781,-0.00699554017923617,0.00462278198570895,-0.0167811624107614,0.00571931823657539,0.00125887698120089
"21",2019-05-23,-0.0122937117396854,-0.0172169972395522,-0.0117393090394763,-0.00929251095153662,-0.018323561936224,-0.0240545744042775,-0.00362585727246063,-0.0198675546609537,-0.025957040619141,0.00739546398628738,-0.00634127386373528,0.0111846017475129,0.00217853281467547
"22",2019-05-24,0.00226574370496827,-0.00384794154331346,0.000475312351846308,-0.00641979219495469,0.00535107127491714,0.00428720824010342,0.00792054911048627,0.00980083032186369,0.0150163695490508,7.21413611866702e-05,0.0123327102437574,0.00086131946042484,0.00209021728697017
"23",2019-05-28,-0.00934401418601688,-0.004143392645598,-0.000633781349953984,0.000599794517500514,-0.0186178503171274,0.0071864061882035,-0.00243789100220717,-0.0109060971046482,-0.00998586573122517,-0.0129024467702556,-5.6293007742272e-05,0.0071741042758597,0.000667996007985857
