"","date","SPY","AAPL","MSFT","GOOG","GS","AMZN","WMT","JPM","BAC","JNJ","BA","TLT","HYG","LQD"
"20",2011-12-30,0.0103940978369835,0.0579431577385837,0.0147463829541237,0.0747321959935785,-0.0583127196615634,-0.105135115914938,0.0207241888215399,0.0710356219299295,0.0218191414496506,0.013200525315634,0.0656390412985464,0.0338688158096715,0.0445147280441369,0.0342877472673637
"21",2012-01-31,0.0453313589382296,0.11965759520852,0.128849828785227,-0.107426933825809,0.209179510629205,0.116254145618996,0.0264218505949965,0.122111267733041,0.248713000020508,0.00501942107013913,0.0112517817635171,-0.00330453139953848,0.0145420042236373,0.0212216049276358
"22",2012-02-29,0.0424898049505626,0.172532744745787,0.0787327371858883,0.0636751367376283,0.0354087985298688,-0.0788904873945619,-0.03786562773782,0.0507032408834208,0.112605665225015,-0.00387859184603796,0.0161947778653292,-0.0263137917184616,0.0208054285800053,0.0161966465131485
"23",2012-03-30,0.0316574523348183,0.100101959282235,0.0162504761376054,0.0365109345532709,0.0771125063249393,0.119556088284576,0.0419172339186879,0.158509860808576,0.182948650672998,0.0134314057057129,-0.00776841938180653,-0.0432828790051185,-0.00957645481011631,-0.0143130233631458
"24",2012-04-30,-0.00669807163210974,-0.0263126389169729,-0.00746741065622573,-0.0584232700427327,-0.0770252512128382,0.135516975035046,-0.0381362432783453,-0.0609467413399163,-0.165535203056943,-0.0131240673351317,0.0321519283201945,0.0472104353385855,0.0113024316198294,0.0107625993451769
"25",2012-05-31,-0.0619347352347872,-0.0107603623056957,-0.0859941424969932,-0.0404707906589692,-0.18024904744142,-0.0854366583959824,0.117667060222477,-0.259692395012333,-0.0970527347654288,-0.0321906755466322,-0.0924434456509263,0.0864103756307166,-0.0327381792666873,0.00754337016433745
"26",2012-06-29,0.0397794128922663,0.0107944973867486,0.0468468191307302,-0.00136097469857235,0.00167071236125832,0.0700100059141801,0.0575638169333168,0.0749479842092929,0.106991653771964,0.0789699849742106,0.0652026404756555,-0.016924706461042,0.045515281757295,0.0086772860198703
"27",2012-07-31,0.0117597237125524,0.0448032202161131,-0.0373003451089202,0.0872742356432869,0.051240852563196,0.0214456259799021,0.0653714861957528,0.0158316162848045,-0.108353121904846,0.0242738709208284,-0.00526274938035119,0.0374623173644745,0.0101718371615547,0.0342376977000086
"28",2012-08-31,0.0247441319912472,0.089727998254018,0.0513939631677522,0.0791271650290844,0.0510496548687768,0.0621916878529422,-0.0195070821246986,0.031175473920916,0.0848520471812796,-0.0171540745040731,-0.0285712093247585,-0.0132765755711577,0.0123694433723746,-0.000538010263310643
"29",2012-09-28,0.025034782686937,0.00279220058301942,-0.0349987552099942,0.0965050813929733,0.072593409336115,0.0240764643876195,0.0163940009242146,0.086113512334553,0.101215038391293,0.0217116384769311,-0.0255336233942564,-0.025653922572792,0.00519210657292503,0.0109408966654047
"30",2012-10-31,-0.0183656052207744,-0.113841052328439,-0.0418587487219121,-0.103521395791668,0.0738252879019157,-0.0880271093350996,0.0163956824975374,0.0365717545597756,0.0540073587687226,0.0273399981154352,0.0119968385399327,-0.00485221099881054,0.0084047880083523,0.0133714487757765
"31",2012-11-30,0.00564364813124056,-0.0124518417717317,-0.061459893854516,0.0262151423274459,-0.0340779451165959,0.0790612576392142,-0.0408107977518105,-0.0144997839417418,0.0563239249226881,-0.00670685527598806,0.0592082216957986,0.0115248710693031,0.00495667533160535,-0.00726101148684702
"32",2012-12-31,0.00889482936251111,-0.0951273337028397,0.00337508030513472,0.0128189923723444,0.0796834080668023,-0.00469263568793493,-0.0485324197929252,0.0679858544867482,0.164390130686981,0.00529229762197277,0.0144351331963484,-0.0251910364539222,0.0139156562987597,-0.00331095733007766
"33",2013-01-31,0.0499230469026612,-0.155589166085127,0.0273283464861006,0.0660632084800526,0.147679142924637,0.0566799839388883,0.0248963477268284,0.0745496257606615,-0.0252957630726394,0.0530606933171614,-0.0199695742561523,-0.0323716147601964,0.00342222934216391,-0.0130606064069129
"34",2013-02-28,0.0126780308340941,-0.0256111661027188,0.020915084656257,0.0584794085647997,0.016160127983491,-0.0046435745162769,0.0117954867733904,0.0389753237737803,-0.00708322867419221,0.0371635500929002,0.0466021071758628,0.0123106923756514,0.0092832984015499,0.010702758793881
"35",2013-03-28,0.0372680544819893,0.00285044074422987,0.0287201722613673,-0.00878788024636826,-0.0175816006854785,0.00836541575914156,0.0620737041804445,-0.030298961735396,0.081206503790301,0.0687913363803312,0.110095298879345,-0.00420297374088044,0.00868668254448681,-0.00046723204709365
"36",2013-04-30,0.019030299980426,0.000270937877508672,0.145776995131567,0.0375392942160171,-0.00736616571689394,-0.0487507341974534,0.0378931384965622,0.0383703884576786,0.010616644237482,0.0443824891053374,0.0627534992913601,0.0457845294884812,0.0209581880759548,0.021501807320742
"37",2013-05-31,0.0233351535471511,0.0221716356883357,0.0599413222278427,0.0550325279644649,0.107159275170721,0.0588686946196899,-0.0317800622479832,0.10782613346052,0.104059788773338,-0.00490736194309388,0.0850964723739965,-0.0700035047682405,-0.0261506755041329,-0.0327047670932259
"38",2013-06-28,-0.0134345082967599,-0.12589558268733,-0.0103688517873312,0.0104476908432684,-0.0691560713792445,0.0310507484367332,-0.00468753486017522,-0.0335288878792978,-0.0596012749716367,0.0197609858424926,0.0339556143367412,-0.0332600805601168,-0.017030818781191,-0.0332213691253085
"39",2013-07-31,0.0503863248588413,0.132102197029968,-0.0813945992185928,0.00834793993331751,0.0811153874046821,0.0813355073197074,0.0452747088261452,0.0614625555836654,0.126899718406138,0.0852430731554289,0.0256349465869247,-0.0228383808224982,0.0281405665176123,0.0110000714906502
"40",2013-08-30,-0.030451527101252,0.0804429387820725,0.0548542955107128,-0.0471075376508994,-0.0720458991366789,-0.0695573665313368,-0.0596999096498624,-0.0979512424434573,-0.0334291738978909,-0.0713518507251404,-0.00674953324702482,-0.0134947989602981,-0.012801786410521,-0.0100338204935141
"41",2013-09-30,0.0311559274092966,-0.0217238644279963,-0.00359939033611083,0.0336807240207494,0.0391882584865071,0.106768885260724,0.0133390430767806,0.0226970954322905,-0.0222216713379302,0.00323508174946583,0.122816684676496,0.00649699444625525,0.00778265414067895,0.00739165087799447
"42",2013-10-31,0.0452663499863011,0.0920157420157025,0.0620377810641885,0.162613663825404,0.0166111962073614,0.152183862243067,0.0370286886896342,0.00443400363160712,0.0122438171766758,0.0660587052146678,0.104935048530912,0.014203301926527,0.0248709783136099,0.0179201506702696
"43",2013-11-29,0.0292071657503885,0.0677075568649213,0.0815626301600404,0.0277602337154229,0.0522876334435088,0.0781496851166951,0.0540192001610532,0.104545364241068,0.124362293745341,0.0288511545325357,0.0319680534887479,-0.0274052953233071,0.0047211280251457,-0.00139459937139528
"44",2013-12-31,0.0255963323542268,0.00886298568152974,-0.0190638327758299,0.0560804493251668,0.0480737630233303,0.0130490209232016,-0.023251686201984,0.0217812740634433,-0.0152851585896538,-0.0329693582880691,0.0165477502178014,-0.0188739075141394,0.00405819738790561,0.00214664671729558
"45",2014-01-31,-0.0358847324039164,-0.113949348809653,0.0114289813004657,0.0523736672696962,-0.0770194966940692,-0.105976473840373,-0.0523040530113075,-0.0483084208188684,0.0730523456078467,-0.0346586515112555,-0.0858598067396128,0.0611213611222787,0.003975797147124,0.0186525528011324
"46",2014-02-28,0.0445103764430167,0.0559176758896958,0.0198149149435473,0.0289428136296406,0.0174667422362938,0.00946192206609069,0.000267923660496627,0.0260311659240205,-0.013221351376115,0.0475983431682304,0.0344248438774348,0.00522702338168244,0.0228222180776653,0.0113846829839992
"47",2014-03-31,0.0082616811857685,0.0197565083344529,0.0676175296598679,-0.0863761773864875,-0.0157432418689042,-0.0737087036322837,0.0293259954641117,0.0662198747587493,0.0403307490735457,0.0642197747609058,-0.0269659970447636,0.00729512679248791,-0.000815546088286705,-0.00029112671965527
"48",2014-04-30,0.00692748002361848,0.0947611813818496,-0.0144986191888322,-0.0559561581085337,-0.0249033158872233,-0.100756471692138,0.042019412500591,-0.0748307957864954,-0.127569516312042,0.0306759715657183,0.0277413588082076,0.0207355489577538,0.00419567206586251,0.0132061918572656
"49",2014-05-30,0.0229407264425262,0.075765159307648,0.0203075277803902,0.0611851942757962,0.00334270946013253,0.0273091599667819,-0.0314089556027384,-0.0073512362112508,0,0.00862217728247535,0.0527530474471429,0.0290686031817444,0.0119921865626733,0.0150297225531733
"50",2014-06-30,0.0204349657599665,0.0272863207914815,0.0183938188388722,0.0271165008587364,0.0466397885050263,0.0383836089739706,-0.0223926620891145,0.0362262147286975,0.015720537608309,0.030670153831373,-0.0611284398947673,-0.00251620666719923,0.00609969686410349,6.68916183476597e-05
"51",2014-07-31,-0.013528720680594,0.0283263666490701,0.034413177208565,-0.00641742881866186,0.0319147371020362,-0.0369768177598495,-0.0200479273730586,0.00783392571619913,-0.00783793422305593,-0.0442648663108922,-0.0545128724782311,0.00661965787004275,-0.0246185729844632,-0.00319960372075297
"52",2014-08-29,0.0387044020464758,0.0746516638603605,0.0574846142102379,0,0.0385569261038148,0.0799469118674444,0.0323255320910974,0.0303984403409144,0.0536182696806235,0.0424628285152556,0.0571651422417004,0.046155935987166,0.0235239888748083,0.0198419069946635
"53",2014-09-30,-0.0138918959331278,-0.0172206015712272,0.0202643529437836,0.0100264953653954,0.0245957386337699,-0.0502010424474244,0.0127661334512748,0.0132010048798968,0.0610300716898583,0.027198109018544,0.00456363470930295,-0.0213497010401546,-0.0200268325891663,-0.0169591528298491
"54",2014-10-31,0.0232774271336933,0.069488755803783,0.0126461176716503,-0.0321733612446842,0.0343753001499988,-0.0540982709395649,-0.00261879465774906,0.0106910642156146,0.00643122507272708,0.0111023387659637,-0.019581142681495,0.0277959256817691,0.0105494046555807,0.0122670209303653
"55",2014-11-28,0.0271016147423958,0.100730751910574,0.0244392369305414,-0.0313402543144855,-0.0051630959561151,0.103118832828954,0.137816057332235,-0.00530513955599775,-0.00701772719382352,0.010843170537082,0.0787471202805821,0.0292422251649168,-0.0108700281172654,0.0090763122590939
"56",2014-12-31,-0.00253984890405161,-0.0746059875413254,-0.0288586952365987,-0.0288909258659215,0.0283609974128075,-0.0872369283148209,-0.0135736479339062,0.0394381631456774,0.0515979661100745,-0.0345868067398924,-0.0331421753813187,0.0319961880831366,-0.00806269511109576,-0.000172369120636126
"57",2015-01-30,-0.0300770465355119,0.0596116009580825,-0.139546430966276,0.0153077889166496,-0.117106075308942,0.133092253612408,-0.0105349829714822,-0.13403689948843,-0.166241276106737,-0.0432874393908357,0.111901724329442,0.0936337030748302,0.00700616069495685,0.0368312571437883
"58",2015-02-27,0.054681882876955,0.0960158478029062,0.0890362727662191,0.0437063261153709,0.099177149929514,0.0697992614510298,-0.0124327776376216,0.119456974652633,0.0426422899594936,0.030366890808516,0.0431696655049584,-0.063348421023819,0.0220663906094788,-0.0143060896117279
"59",2015-03-31,-0.0158301586844987,-0.0318743518033665,-0.0755299913382738,-0.0188002577785453,-0.0096356708144846,-0.0214295757788365,-0.0142316267118473,-0.0114885585188882,-0.0238026973017089,-0.0188081464762108,-0.00511742969930873,0.0108632400554576,-0.00952322729045712,0.00194901678288113
"60",2015-04-30,0.00978560527055615,0.00576980642140637,0.179201499138932,-0.0169024347636116,0.0439727925301316,0.12532119723544,-0.0524134067332709,0.0499128845131189,0.0344861099733665,-0.014014332062435,-0.0459492096934786,-0.0348523861604381,0.00867607569957361,-0.0119429491156247
"61",2015-05-29,0.0127744406497182,0.0443413896558445,-0.030803789909294,-0.009780884820959,0.0516568830954856,0.0175090827120903,-0.0433517051970764,0.0390626415147576,0.0351561955824465,0.0166970032907384,-0.0134814955156926,-0.0240102945917201,0.00354839761817168,-0.0112660595263827
"62",2015-06-30,-0.0205212441845252,-0.0379382216575539,-0.0595715006504477,-0.0220410873176788,0.0125309680470045,0.011258945233946,-0.0460134938437109,0.0296563373664386,0.0340235940828932,-0.027127107205388,-0.0128923445404921,-0.0415725355426191,-0.01905160370351,-0.0190109915943752
"63",2015-07-31,0.0223378137235572,-0.0334810500071036,0.0561512359414531,0.183918030403215,-0.0179776005171807,0.211162140770996,0.0146951075838751,0.0178140862291073,0.0492939121579786,0.0278258473202293,0.0385355039972635,0.0444570843810386,-0.00493330064566124,0.00828511519764749
"64",2015-08-31,-0.0628866809145669,-0.0684887905042309,-0.0639510983223322,-0.011834243379955,-0.0802819284508265,-0.0443525909565236,-0.0993585040652865,-0.0668271207173563,-0.0900668845306402,-0.0565651828653253,-0.0918816071736384,-0.00691870005488119,-0.0153497010014675,-0.00830876561136053
"65",2015-09-30,-0.0258471137310662,-0.0220578107742328,0.0168608904943742,-0.0160275013881256,-0.0819534115723873,-0.00195163896276899,0.0016978343371281,-0.050062456688298,-0.0444135447541757,-0.00672610195041473,0.00206393780531529,0.0194777569834993,-0.0303547854560019,0.0118276107062761
"66",2015-10-30,0.0816349564439239,0.0801125347766603,0.17339481186493,0.155539757009479,0.0761039930532705,0.201080864764985,-0.124669673877086,0.059589300094944,0.0741996349606293,0.0790615605840495,0.122869847106413,-0.00409667995534984,0.0317958816391889,0.00571992345148861
"67",2015-11-30,0.00364831644160461,-0.00582130675997779,0.0386862538290051,0.0437523474012208,0.0167689244009224,0.0602955732152581,0.0275689212036755,0.0371234055749867,0.0380049672018741,0.00942123189495919,-0.0116890146419383,-0.00871460824541388,-0.0252765637226796,-0.00154311318352858
"68",2015-12-31,-0.0174333376932715,-0.116790444334592,0.0205779588335572,0.0216861592938289,-0.0528955765155549,0.0165441376110926,0.0492991134079335,-0.0097960277151661,-0.0322182025131934,0.014512822163091,-0.00593035964393184,-0.00297619953286617,-0.0201236385348099,-0.0108690656537263
"69",2016-01-29,-0.0510687503534519,-0.0782234005805926,-0.0070545048439435,-0.021214904863745,-0.109357083972752,-0.141005543273693,0.0793147313275251,-0.097446839832037,-0.174155458705277,0.0166060197295106,-0.185327711211565,0.0542330456782805,-0.0161386760778959,0.00122709093102374
"70",2016-02-29,-0.000826315839077486,-0.00128834383829712,-0.0723439094049041,-0.0627391996243569,-0.0730441572765045,-0.0605351517985533,-0.0003015432507572,-0.0552819314832656,-0.121680365045688,0.0145662951547699,-0.00715433624391568,0.0303933032741633,0.0148575097753064,0.0104622112327272
"71",2016-03-31,0.0651001848417165,0.119746106473435,0.0820361482748018,0.0654275539119852,0.0486212528336679,0.071783432265913,0.0392704264534905,0.0505648882971212,0.0806406560372596,0.0280231056868128,0.0715056089434087,-0.000933719000836626,0.0251516263686948,0.0355077780379802
"72",2016-04-29,0.00393356327738495,-0.15073128012026,-0.102086641821446,-0.072272674611784,0.0444187779059269,0.105345370506125,-0.0239371619893904,0.0724215075444589,0.0741080973714662,0.0352316321531254,0.0600777128227712,-0.00739228219899156,0.0307478986008289,0.0154262623981769
"73",2016-05-31,0.0168686898534383,0.0693143954598567,0.0678426256722957,0.0598051286153989,-0.0245277385168941,0.0915002222973983,0.0641210926744035,0.0322280365194213,0.0156734392715205,0.0125421840122423,-0.0581966378191506,0.00802184611091088,0.00170020261406263,-0.00513790991941945
"74",2016-06-30,0.00346964770972493,-0.0435965561792869,-0.0351387133720886,-0.0611191529746793,-0.0707952959507885,-0.00996940026729571,0.0311566495776841,-0.049142638367947,-0.10505936897649,0.0736259433930092,0.0290622735506288,0.067043038956927,0.0177718831697556,0.0304745287127218
"75",2016-07-29,0.0358218210604006,0.0862354058051428,0.102267928497374,0.105087402500263,0.0665852425419162,0.0586021212098462,-0.000684835725702079,0.0367788928910874,0.0879530045900113,0.0318851785871643,0.028765298406762,0.0208071862582844,0.0130460383457969,0.0128328150457229
"76",2016-08-31,0.00119692095611706,0.0233765806262653,0.0198811066436106,-0.00226584902458011,0.0688110921860991,0.0135475611376259,-0.0143681975670788,0.0537133890601932,0.112485185134643,-0.0415265313446862,-0.0237517061162074,-0.0101864418535348,0.0194850748123071,0.0018015720017909
"77",2016-09-30,5.79472498123221e-05,0.0634481468828905,0.00243350381727323,0.0132615101578522,-0.0495369203907171,0.0848953947219124,0.00947335804287535,-0.0135732216491652,-0.030829824129102,-0.0101905697013465,0.0175355822576083,-0.0151987736210039,0.0107261462160763,-0.00316126940559382
"78",2016-10-31,-0.017489075830542,0.00432484404603457,0.0394876733412809,0.00928404791743199,0.100051139962937,-0.0583892896398108,-0.0295504592150536,0.0465562978597919,0.0528895359334961,-0.0182818775361388,0.0780203765112161,-0.0447946531052542,-0.00987893858166783,-0.0154038372265759
"79",2016-11-30,0.0361761703797132,-0.0218375561567581,0.012391114997061,-0.034361405045321,0.210358805107251,-0.0509721530584146,0.00583837356369376,0.146281540090785,0.250563147491798,-0.0343880690944709,0.0708559639196511,-0.0857078520884492,0.000186813035454818,-0.0321879718158248
"80",2016-12-30,0.0200690046035401,0.0468407619719582,0.0307212921974057,0.0180152456099293,0.0879497812451266,-0.000933075697601464,-0.011643426061512,0.0735645809890103,0.0453572614195615,0.0345271528552916,0.0334405453814402,-0.00463654014736034,0.0182217028558989,0.0083568781377635
"81",2017-01-31,0.0177366122584739,0.0466416322525231,0.039598201189742,0.0318397570937192,-0.0432264534907179,0.0936393869486938,-0.0350399017697013,-0.0139071308294612,0.024140421024546,-0.017158718753735,0.0485211518342448,0.00810950581655134,0.0090861020969323,0.00144989000050462
"82",2017-02-28,0.0385390997900092,0.125555532337819,-0.00437329333629029,0.0326202305068949,0.0811626410155763,0.0258446990267002,0.0608891764217134,0.0683862562201314,0.0862751473905051,0.0827382486370528,0.106475158024061,0.0157214379295816,0.0152018383100291,0.0131231674635103
"83",2017-03-31,0.00124925482439322,0.0475413163541383,0.0289607687837398,0.00768407844732035,-0.0768093507290006,0.0479422834635129,0.0234091986712192,-0.031157828067911,-0.0421268855546001,0.0189663633460098,-0.0188750968882452,-0.00657248606763296,-0.00143443999316693,-0.00295546697972138
"84",2017-04-28,0.00987726407078052,-6.96887653620294e-05,0.0387184222578266,0.0880997419073346,-0.0261083010598811,0.0424566948881004,0.0421086141976994,0.00186344828650334,-0.0106540849264658,-0.00870898673744518,0.0440779414695942,0.015609425523096,0.00812419492080147,0.0118184315345629
"85",2017-05-31,0.0140141434689096,0.0656073194792213,0.0256726692996465,0.0629878183060995,-0.0543024551733199,0.0725778338055346,0.051156229954757,-0.057361231381487,-0.0373824637715786,0.0445928511306078,0.022661692651217,0.0187029871991925,0.010261262926464,0.0132431642914921
"86",2017-06-30,0.00635469704649098,-0.058915845131031,-0.0131153584367927,-0.05993499920398,0.0491373793867831,-0.0271286623612071,-0.0378578744717356,0.106698712799829,0.0793216598609698,0.0310149289272285,0.0525316609295183,0.00788737232296546,0.00132447460874007,0.00479116831217086
"87",2017-07-31,0.0203458510132621,0.0321803712004948,0.0532498859513217,0.0236740777385942,0.0153391032731601,0.0202279429701722,0.0553877336550314,0.00985231587611943,-0.00578736617351447,0.00324515650099328,0.203833214993245,-0.00660519892301077,0.0101400056515883,0.007625637569284
"88",2017-08-31,0.00291349141854214,0.101653057493637,0.0333892214505951,0.0094447971838802,-0.00367188022565762,-0.0072954255044279,-0.0180253681053962,-0.00996252861667287,-0.00447953686788676,0.00370039924083845,-0.00566894206162139,0.0335193809685846,0.000654966013659969,0.00674925113866874
"89",2017-09-29,0.019949138666071,-0.0621349450655952,-0.00375196436010112,0.0208388822153213,0.058376805806415,-0.0198260830888692,0.00089624720600395,0.0495811159305663,0.058924157163601,-0.0179896549038543,0.0589394955545718,-0.0235034751873679,0.00598880998333377,-0.000495190138834887
"90",2017-10-31,0.0232904784797651,0.0924038746439157,0.110342057559444,0.0582526103541297,0.0220576851122305,0.139515480102502,0.110962814606511,0.0578492973065521,0.0777938713694522,0.069807998119296,0.0147215106229964,-0.00038548971644972,0.000848104971893074,0.00192537450314092
"91",2017-11-30,0.0301082343602023,0.0200751866053752,0.0168411268140352,0.00468091237958305,0.0241944404716009,0.0626576785252975,0.107614402991503,0.0381266138545633,0.0323319397045107,0.00553095755138225,0.0757742304893439,0.00740439842992837,-0.00368432326403979,-0.0012340223395348
"92",2017-12-29,0.0120549854756136,-0.0153632728855658,0.0161457915700041,0.0241717254234942,0.028345900335771,-0.00620577137162303,0.0207684915367798,0.0228896120045252,0.0468103265211896,0.002795259389411,0.0633752163607467,0.0179636080031745,0.00245477242787025,0.0121306908138994
"93",2018-01-31,0.0548279745940768,-0.0106933349731991,0.104997807814992,0.111596690356899,0.0502547253654072,0.21562654165298,0.0764920098955926,0.0836691761522041,0.0806678949005867,-0.0110108490144241,0.183671299632926,-0.0330972450740034,0.000457900466573067,-0.0123329663586422
"94",2018-02-28,-0.0370377515239715,0.0659610132061109,-0.00845064490094892,-0.0573514718959657,-0.0158856395434441,0.0415536485469599,-0.169162658123218,-0.00147083103998878,0.00312020366542911,-0.0556355025533666,0.0268066301460647,-0.0308866470310523,-0.00871087094236294,-0.0226257311729165
"95",2018-03-29,-0.0277930834062903,-0.0598040030900749,-0.0270229091887601,-0.0683057473384113,-0.0430144608113365,-0.044003454669149,-0.0056772547206544,-0.0490628411723606,-0.0642467832197927,-0.0134096407057334,-0.0995762912958446,0.0281953931630822,-0.00232114127437207,0.00555229136267934
"96",2018-04-30,0.00515484675453788,-0.0151336112937485,0.0243531075734358,-0.0141136308599308,-0.0552171409839131,0.078880245905968,-0.00574878585071534,-0.00582203581516153,-0.00233684837152469,-0.013038097055247,0.017174998697269,-0.0211023255255177,0.0047839369305313,-0.0157833913821913
"97",2018-05-31,0.0240182470662384,0.126741775506933,0.0596521827489275,0.0643891962242456,-0.050122365767108,0.0397392443731141,-0.0629872653130231,-0.0164051061189519,-0.0257754345581718,-0.0484540310763504,0.0592388784097881,0.0198457055989316,0.000503656169282779,0.00520006724547328
"98",2018-06-29,0.00573456271981662,-0.00946287021465624,-0.00232963882295219,0.0278664550670846,-0.0237887196757069,0.0421637701719449,0.0369862298418959,-0.0266102967991326,-0.0297068601585849,0.0142763471372975,-0.0484338763619867,0.00643695662453441,0.000987878664713136,-0.00488450884342833
"99",2018-07-31,0.0363767419044547,0.0275989626192514,0.0730207951455596,0.087165223290871,0.0736576361028394,0.0446634677481587,0.0409481593489084,0.103604721665107,0.0911413414523468,0.0881371474996349,0.0601213468182193,-0.0144728708670674,0.0166379992618651,0.0133486920982876
