"","date","AAPL","MSFT","GOOG","GS","AMZN","WMT","JPM","BAC","JNJ","BA","TLT","LQD"
"23",2007-12-10,-0.000463452826440614,0.00663899736266045,0.0049536490608199,0.0285929483159915,-0.0137727158043126,0.00832970416002048,0.0286650248112579,0.02760721920673,0.00162378892009584,-0.00559765752858051,-0.00601218034557178,0.000671515678347345
"24",2007-12-11,-0.0296298195008881,-0.0191701660213765,-0.0271175694874657,-0.0600143105648404,-0.0247060183998615,-0.00812584869171681,-0.0317080166785617,-0.0436040913551471,-0.00354623917210776,-0.0434611590439961,0.0194365895324919,0.00964280163279602
"25",2007-12-12,0.0122301364377536,0.010792396677076,0.000214556887032444,0.00674936961396035,0.00582322145355761,-0.0119536960066955,0.00456111160949066,-0.0277041901317353,0.00221794487993247,-0.0202714886914217,-0.0103773127314973,-0.00314013902923108
"26",2007-12-13,0.00506919197990798,0.0215243396372088,-0.00760733317347185,-0.0194756215896232,0.0121953056941422,0.00207095099879044,-0.0084867698992909,-0.00878799300848039,0.0025082597372156,0.0185788945590027,-0.0109253803331812,-0.0057353730865343
"27",2007-12-14,-0.00753486248103346,0.00255208909391495,-0.00591035153325844,0.0104500842202011,-0.0365921354517646,-0.0145893652397875,-0.0123130211256634,-0.0208903371687386,-0.00413485069658753,-0.00146881183280918,-0.00462385454279524,-0.0113756116877011
"28",2007-12-17,-0.0319672485033417,-0.026400340956341,-0.030505821422849,-0.00973043087023146,-0.0458253919884797,0.00419002669724371,-0.0149341121093836,-0.0109706515085536,-0.000591353920560469,-0.0116033244921877,0.00889855718756295,0.00964907369408496
"29",2007-12-18,-0.00773044127115653,0.010125891309395,0.00613745453767357,-0.0347237916250651,0.0209334664898948,0.00853562304292048,-0.0142488921295975,-0.00480770803845598,0.00236552060707792,-0.00263488840244834,0.00643342385865047,0.0030675033024924
"30",2007-12-19,0.00076473837078649,0.00143858731824571,0.00595233260127333,0.01306528867587,0.0282539705984388,-0.00332207373882112,0.00182118265216518,0.00216636748087449,-0.00577625050590787,-0.00632917576388906,0.0131724249951421,0.00781912112559137
"31",2007-12-20,0.0220894422587729,0.0207658284552805,0.0180245575492225,-0.00732492156486817,0.0133365502672478,-0.00479526451901567,-0.0148901029985712,-0.00433776160538329,0.000148580519227574,0.00655864703865002,-0.00214727046322744,-0.00485600336396434
"32",2007-12-21,0.0351633124669038,0.0150881179542637,0.0100983503079462,0.0336220318825223,0.00747913720666593,0.00749544736266056,0.0178412597049403,0.0122410320305712,0.0103428829933997,0.0213331275036537,-0.014727061164791,-0.00104996777565377
"33",2007-12-24,0.0249049707828429,0.0143176640137441,0.00578208650254322,0.0222693335124295,-0.0027431848497916,0.0109331866689096,0.0161911427785861,0.00855073500796262,-0.00235452899664913,0.0106090708609785,-0.00470106322027445,-0.00507720134779889
"34",2007-12-26,0.000754126075917064,0.000819560582026999,0.0143247452577993,0.0109971298308543,0.0200158536937249,-0.00741314385751188,0.00245039302127682,0.000472851049048044,-0.00457830123615361,-0.000222149537982567,-0.00880727646170372,0.000288295252570859
"35",2007-12-27,-0.00191180478346467,-0.017636240898445,-0.0143104067134774,-0.0221170492636999,0.014965560069524,-0.0126887837153426,-0.0293540394462088,-0.0200575102666067,-0.00341005276059676,-0.0125225410195868,0.0108431226138801,0.00591336822563174
"36",2007-12-28,0.00632542931818601,0.00416147862933076,0.00255111143685497,-4.72440295153394e-05,0.00211973585656031,0.00646855806030006,-0.00874572614951992,-0.00872123985160865,0.000741906186112291,-0.00711351226824579,0.0154730232863978,0.003158842007242
"37",2007-12-31,-0.00879616913252638,-0.0145008145934903,-0.0158538649622529,0.0145672197576994,-0.0193495591544687,-0.0115054166457725,0.00897474368447935,0.00388554561766347,-0.0101429566679428,-0.00899145692900054,0.00603742592317549,0.00190941569927395
"38",2008-01-02,-0.0164922856896635,-0.0107318209079256,-0.00913800991701283,-0.0352572242709685,0.0382279701376817,-0.0133432130121349,-0.0257500092564639,-0.0171113227310429,-0.0119146663430669,-0.00965118564846657,0.0142992917732353,0.0117576336667053
"39",2008-01-03,0.000461540914273215,0.00425035862740735,0.000204282671539111,-0.0133836406737429,-0.0108640053733921,-0.0111496805097601,-0.00690075492113403,-0.00643087639143063,0.000303253300680905,0.00414760381945003,-0.00137863095849829,-0.00330431856051724
"40",2008-01-04,-0.0794055631906753,-0.0283892913212593,-0.0422165061253421,-0.024262272542059,-0.0698109254877366,-0.0143326106939815,-0.0229454409963494,-0.0112292494308944,-0.00136612254538434,-0.0134263268913179,0.000212474355696125,0.00819456150825754
"41",2008-01-07,-0.0134757381762941,0.00666782762264921,-0.0118660887315841,-0.0263532711174841,0.000337807557191229,0.018206205282363,0.00996738744353551,0.00125445467374333,0.0153734252376626,-0.0349788345098321,0.0043399469066491,-0.00122022485817411
"42",2008-01-08,-0.0366347812581051,-0.0340913584130291,-0.0274349234754093,-0.0272248274188966,-0.0106396364850074,-0.0127524693768102,-0.0404790543168989,-0.0380587284974184,0.00119587127490234,-0.0363722735181607,-0.00116339571161064,-0.00187957336962233
"43",2008-01-09,0.0464937798132572,0.0291668894927076,0.0335004219547264,0.0118034584125865,-0.0307360535728482,0.0200285552981886,0.0140068980601891,0.00855479984301066,0.0127653779527648,0.00486847720708549,0.00190219572265947,-0.00207301086363674
"44",2008-01-10,-0.00772208965069247,-0.00319857316587695,-0.00995449918297036,0.0265541884883696,-0.0113288795191752,0.0314819433799461,0.0262301745567239,0.0143517953123725,0.00162138583821161,0.0253300834293828,-0.0136014825405228,-0.00292739828543439
"45",2008-01-11,-0.0303976829875036,-0.012309560625607,-0.0131987942626215,0.00925022494474751,-0.0384709340361308,-0.0141491038622966,-0.0114373369079176,-0.020566404595965,-0.000442148564580834,-0.0225943694014892,0.00778029579770768,0.00725616258594436
"46",2008-01-14,0.0346578502550422,0.0140554559205822,0.0241020030865926,0.0145362752457172,0.0218368048114351,-0.00104844220950945,0.012162777519695,0.0185289019384206,0.00103094322943431,0.0141813983178055,0.00370825017502314,-0.00414014227043853
"47",2008-01-15,-0.0560206373937077,-0.0114052195133809,-0.0250425449013836,-0.0423416496097658,-0.0322510323337741,-0.0143674556539704,-0.0544027271125107,-0.0347635938870621,-0.00280019295132836,-0.0477746145109952,0.0111483617414975,0.00535922035300141
"48",2008-01-16,-0.0572140540281259,-0.0229073847062428,-0.0346237375149912,0.0215466552671893,0.00136994856396431,0.0105847643204572,0.0560943083815963,0.0211576055750016,0.00808399286951407,0.0254881176632178,-0.00724268560836768,-0.00150131472405634
"49",2008-01-17,0.00779950671094341,-0.00361770493125357,-0.024920343762062,-0.0335697631803973,-0.00286651905096887,-0.00021067769054458,-0.034126574390619,-0.0470984891239205,-0.00705169409214046,-0.00439199319410762,0.0128746893780925,0.00468468924683141
"50",2008-01-18,0.00291680535785164,-0.00302491807702588,-0.00089918810730506,-0.0199373661583597,-0.00450339751264272,0.0021038260125875,-0.0113022044274491,-0.0257973263012641,-0.0229654148560399,-0.0141842017133501,-0.00688743513254875,-0.00168406606868598
"51",2008-01-22,-0.0360919271649807,-0.0323254425380342,-0.0268461336329499,0.0184177358958698,-0.0161782972454017,0.0334810391209259,0.0315744200292874,0.0387181699301201,-0.0155064686720229,-0.0102563804704993,0.0106247297249649,0.00215099958780337
"52",2008-01-23,-0.112568379792783,-0.000939107561077754,-0.0630941604246694,0.0446137396005817,-0.0591842343646362,0.0193244939258922,0.112384836338244,0.081626050278536,-0.0165295627005304,-0.01336237735846,-0.00228199077838362,0.00130788324032116
"53",2008-01-24,-0.0252678979985498,0.0405088801726728,0.0460767302642761,-0.000953244971800537,0.0488094375628175,-0.0252365818304421,-0.0167627879557706,-0.0166527804718312,-0.0108056327442054,0.0136198786667012,-0.0202471958653177,-0.00852773497301288
"54",2008-01-25,-0.0420980292261459,-0.00936718995073498,-0.014182190613948,-0.0383423247696026,-0.000901655265611032,-0.0169074052158107,-0.0297993997873018,-0.0105822579545566,-0.0166711889590848,-0.00763035323992521,0.016710569839266,0.0107638835601035
"55",2008-01-28,0,-0.00670105762942006,-0.0185682471641015,0.0251808549569861,-0.0232052913277882,0.0128101993828432,0.0432757904413989,0.0426439039615182,0.00971903837268464,0.00737285193168407,-0.00376007144256388,-0.000278839040195105
"56",2008-01-29,0.011699438262842,-0.00367452283376263,-0.00986896924135466,-0.00101961787107578,-0.0249729614993321,0.00614002220160394,0.0404268510948591,0.0178015577378689,-0.00158670675619752,0.0423879742794381,-0.00682302453178279,-0.00167780258124163
"57",2008-01-30,0.00485426951004827,-0.0123454755507007,-0.00409549301558786,0.0126712411091497,0.00350974991791247,0.00305593127488041,-0.00210970557521255,0.00641745960343034,-0.0126253413846963,0.0233177819116722,-0.00655123101996899,-0.000187439952275371
"58",2008-01-31,0.0237725677576352,0.0123454755507008,0.0288181849770018,0.0050239188873916,0.0459563202567932,0.0316342726706483,0.00105545219228998,0.0449354369969843,0.0153213200785512,0.00373340994474839,0.00707799958640042,0.00326084462616341
"59",2008-02-01,-0.0119649471325043,-0.0682260126309666,-0.0896730354605397,0.0404148860965515,-0.0403126878185787,0.00863439656215711,0.0177737828428575,0.0197361382371123,0.00347809185378892,-0.00506166683790012,0.00599341585835119,0.00423349435193613
"60",2008-02-04,-0.0158258474379506,-0.00857517418279425,-0.0404868631750284,-0.0341704179412728,-0.00915338235612705,-0.0219268147604666,-0.0429831896404945,-0.0224576124905556,0.0017347250955215,0.00169004295296941,-0.0103450370206777,-0.00270268906310078
"61",2008-02-05,-0.0175480234070022,-0.0378043140415076,0.0226903207772564,-0.0560224845181264,-0.0254738656585687,-0.0102380949099472,-0.0517262182198721,-0.0384306330713854,-0.00949846115207052,-0.0147034797761475,0.00761095332937281,0.00344610063747134
"62",2008-02-06,-0.0585778031662831,-0.0191010006463662,-0.0100941678274633,-0.0142695023540325,-0.0512275629218178,-0.0148389590933932,-0.00388121037113834,-0.000944793267550201,0.00285920473271052,-0.0171219826750501,-0.00305866007841154,-0.00540692446650418
"63",2008-02-07,-0.00624883096957236,-0.0141241605602777,0.00643716087410096,0.0174250892003285,0.0347238037169667,0.0204726795789025,0.0312987586912575,0.0242720800063048,-0.00381387761813901,-0.00200436732451832,-0.0217812237196509,-0.0115624466311316
"64",2008-02-08,0.0343740872346946,0.0155256151038451,0.0229836826995141,-0.0179594499330245,0.035873882493354,-0.0219072553212202,-0.0290142113226218,-0.028295945795058,-0.0124959667687349,-0.00528061575394287,0.0113763596658321,0.00377527825836319
"65",2008-02-11,0.031148566069318,-0.0123302278074145,0.00861401484625174,-0.0064357972838175,0.022732863770426,0.0170800164966905,-0.0107831616867509,-0.000474652516815254,-0.00242111381147366,0.0224368609682345,0.00415435530902091,0.0030096892208237
"66",2008-02-12,-0.0361018005581109,0.00459731626426381,-0.00590812029336618,-0.0284858265252526,-0.0098905511547003,0.0130200333578779,-0.000923204491904192,0.0160082302749489,0.0174614189745423,0.0295117187745207,-0.00597018079886814,-0.00141025176438144
"67",2008-02-13,0.0357153076906604,0.0216415815132271,0.0314072207522886,-0.00260490493248099,0.0431136030027477,0.00812608565981999,0.0180761749570495,0.011840015262365,0.00696287829980163,0.0227173934588602,-0.0106404149127363,-0.0101137562351552
"68",2008-02-14,-0.0151057729362332,-0.0160114725203514,-0.00444289938398671,-0.0202959488956344,-0.0251429896111028,-0.0137137101239226,-0.0343708905246312,-0.025477837789827,-0.00982553613234607,-0.00304586130415679,-0.0148059533924752,-0.00218765853216375
"69",2008-02-15,-0.0224533393078588,-0.0028110221498604,-0.00491582704914667,0.0104236911931518,-0.0381870001662262,-0.0106632197557605,0.0149081043464357,0.0108312451128672,0.00175020566078449,-0.000469637279725363,0.00764846775287633,0.00323267397096703
"70",2008-02-19,-0.0198539639718255,-0.00495776409118103,-0.0398476805312675,-0.0261788825932253,-0.0121346910129057,0.00443994837775293,-0.00975823506109868,-0.000703197733715806,0.0120104264016013,0.00222844268644592,-0.0101742784438601,-0.00991967750661426
"71",2008-02-20,0.0133336908480743,0.00177346302450251,9.82222784042477e-05,0.0196558411821962,0.0214117017382708,0.000805262260794666,0.00744354462020834,0.00700670836107391,-0.00677774802220817,-0.0161782252741417,0.00690296672998389,0.00220196322938776
"72",2008-02-21,-0.0185853842537482,-0.00426109865557734,-0.0121362036494542,-0.0118044292029661,-0.0521226649332333,0.00180923081231161,-0.00185545348362029,-0.0178451815867493,-0.003961566205395,-0.0239757059197698,0.010536096883703,0.00686186342431165
"73",2008-02-22,-0.0172618955775272,-0.0150595761636985,0.00977584236900511,0.0143962981239127,0.0307109631949623,0.00360877830490126,0.0197708252521543,0.00919685766935425,0.00978155289439855,0.0124810020273001,-0.0057425645336433,-0.0039010176044335
"74",2008-02-25,0.00234109535838002,0.00576371872339452,-0.0429741207857674,-0.00197175880000269,0.0163745661803898,0.00717818844850726,0.00227317441761753,0.00794965977737108,0.0105491481482045,0.019321583195428,-0.0102678068613641,-0.00640981939143587
"75",2008-02-26,-0.00493969492955377,0.0192110688068354,-0.0468195857023932,-0.0266254769057167,-0.0217999114647454,0.0210368671495171,-0.00706542571409566,-0.00513618960956181,-0.00203840046839781,-0.00106371822269431,0.000329198422452016,0.00717297261516873
"76",2008-02-27,0.0314761475446225,-0.0042376314236426,0.0185054313212966,0.0458353803864493,-0.011504040609482,0.0005838007069056,0.0156593567619847,0.0037378209835657,-0.0107289109487799,-0.00735838428592101,0.000877169053980231,-0.000953413320663552
"77",2008-02-28,0.0549823295482147,-0.011745932443744,0.00533612772507786,-0.0229382056611139,-0.0435478983491017,-0.0142956675919034,-0.0453733499358881,-0.0346413117203865,-0.00524823016689962,0.0100738769546645,0.0176091210155166,0.00722141696290044
"78",2008-02-29,-0.0383678362285886,-0.0264841809656087,-0.0088953229098101,-0.0408335295288565,-0.0510993419704717,-0.0221369344332797,-0.0430924852505668,-0.0414058738964597,-0.0120320376217912,-0.023988117841947,0.015184841502706,0.00632463380221409
"79",2008-03-03,-0.0266680361406765,-0.00775085773181209,-0.0305130171937244,-0.0271894818576206,-0.0321540857599663,0.00603149953179782,-0.0206297105342204,-0.0141918523571127,0.00434828048782231,-0.0259408131313871,-0.00258131244973883,-1.94577441338e-05
"80",2008-03-04,0.0234632461349087,0.0219871125074342,-0.0275521679617397,-0.00900591245401642,0.0455584158810265,-0.00040117765520866,-0.0159475877410982,-0.0102614019152504,0.00656653137241813,-0.0131012808161738,-0.00976546593625219,-0.0058752701879663
"81",2008-03-05,-0.00104327813457033,0.0190278650133881,0.00694833263426323,0.00833932961620772,-0.00537096382238736,-0.00643734407948489,-0.0115490422991094,-0.0155904591310092,0.00779246882803919,0.0135972353848487,-0.0120422198495135,-0.00705810826458691
"82",2008-03-06,-0.0290136005782071,-0.0197530779238809,-0.0340786809635746,-0.0390630839727888,-0.0352341464921702,0.0086410557277529,-0.0360045969654675,-0.0278132082403338,-0.00795199419247443,-0.0149798747977903,0.00533328847924887,-0.00134195953958953
"83",2008-03-07,0.0108560826001077,0.0108226902585997,0.00150102028846876,0.00891089996210447,0.0212890484637791,-0.001602327303457,0.00507171293379691,0.00600564801028798,-0.0180445941393679,-0.0372857307469454,0.00130213534563568,-0.0021106733169743
"84",2008-03-10,-0.0211633356385513,0.00643771138911883,-0.046598006917675,-0.0284507277522946,-0.009720914030047,-0.0212667473729774,-0.0291753994258354,-0.0396993418595126,-0.00293038948287985,-0.0294098594005607,0.014637833917659,-0.000192627036969287
"85",2008-03-11,0.0620346148377698,0.0429158890791713,0.0614633738870256,0.0470192156878258,0.0563615836794581,0.0282564113359329,0.0626860940747185,0.0660237048949689,0.0179366942104643,-0.0132633212477519,-0.00858414270463001,-0.0114976044057191
"86",2008-03-12,-0.0104193726709354,-0.0224495370675293,0.000772672432999921,-0.000368060546508508,-0.00957661038631632,0.00553332454755215,-0.00593937361287778,-0.0184619372832433,0.00176008987834893,-0.0130271387937796,0.0191067611026813,0.0119784971267296
"87",2008-03-13,0.0150415465163992,-0.000349114796533174,0.00640859981587857,0.014797251846597,0.0268502071133189,0.00614520186988195,-0.0130344212184694,0.00296626585196343,0.00414819460505774,0.0235982781419232,-0.0078548351996302,-0.0109101235481719
"88",2008-03-14,-0.0104500494910072,-0.0233309124026229,-0.0115560782030529,-0.0532555598626514,-0.00146475783135691,-0.015535013923605,-0.0420691295800508,-0.0398243822679059,-0.00255035055305724,0.0272605381965561,0.0122862392127544,-0.000582109591929532
"89",2008-03-17,0.000947426257316061,0.0120866358279958,-0.0420911229042964,-0.0379408092761714,-0.0250848329259746,0.00260591084479313,0.0981923714067306,0.0075369307792166,0.0219441891378367,-0.00975507738221941,0.00765429290547315,0.00812617886647535
"90",2008-03-18,0.0469354663434739,0.0388131018707936,0.0449187174750898,0.150739160474567,0.0748377470415866,0.0204113696231101,0.0578333994698712,0.0793586235519299,0.0196366851394691,0.0136825836510727,-0.00387171045272415,-0.00183225522870579
"91",2008-03-19,-0.0240016800972375,-0.0275688252961665,-0.0164382394200861,-0.0532164433366935,-0.0215698650025814,-0.00393151651996502,-0.00563551781336723,-0.0095500618252669,-0.00660537291695665,-0.0410781754192763,0.0164327400219944,0.00433349605484467
"92",2008-03-20,0.0273841426777031,0.0193774968861156,0.00358156025327269,0.0759639734332857,0.0421379861772848,0.0471198048757021,0.0791909964725459,0.0821152692560859,0.00767694890351216,0.0182131644660432,0.00247272242868455,0.00527221077015039
"93",2008-03-24,0.0459028729843662,-0.000342850809168923,0.0604359652450675,-0.00418407016709463,0.0370163626028374,0.00748626833995299,0.0125381324206415,0.0139958142772918,-0.00752286680721261,0.0197239432033091,-0.0195357345641489,-0.00191360676658954
"94",2008-03-25,0.010338148188949,-0.00102875894818113,-0.021463700462075,0.00418407016709461,-0.0103230009590918,-0.0108734367816153,-0.0105821202112271,-0.0354865164982592,-0.00525333590366825,-0.00512513105677576,0.00418898758818576,0.004491715729004
"95",2008-03-26,0.0285297065009468,-0.0201048992571193,0.0163045180455709,-0.0233742017737121,-0.0183934163261858,-0.00283147282949055,-0.0432588363179175,-0.0279683831464547,0.00232068701759314,0.00525628450979467,-0.00418898758818573,0.00123910822931765
"96",2008-03-27,-0.0337211268014205,-0.018018225086755,-0.0312792239932368,-0.0427283849588159,-0.0414997291842779,-0.0100697058011963,-0.0287471147615424,-0.0305836532845886,-0.0012366796646917,-0.027639699903734,-0.00705452855711769,-0.00611431657948008
"97",2008-03-28,0.019488234646042,-0.00500364411441074,-0.0136031969536281,-0.0221903778193559,-0.0147982348021061,-0.00478531383761386,-0.00350553978913312,-0.0148619989305485,-0.00683274902360048,-0.0101562802146157,0.00967485231079269,0.00535238610869901
"98",2008-03-31,0.0034203723494867,0.0166999454345584,0.00544078946545922,0.00569975283122886,0.0218355612255371,0.0106873415192457,0.00560342989685423,-0.0042108987000784,0.0106938896368169,0.0121757134221335,0.00355232954046766,0.00266425906904359
"99",2008-04-01,0.0411618870212259,0.0387052263913868,0.0557207951596057,0.0670526720696158,0.073005299763795,0.0262285479782774,0.0901108244025307,0.0749359857047348,0.0152976630788317,0.020100419673279,-0.0164088435125392,-0.00159596144847789
"100",2008-04-02,-0.0137364524272762,-0.0115925674536723,-2.14412289778916e-05,5.62086684414546e-05,0.00869747807630048,0.0070020068899703,-0.00818375739598715,-0.0138000670073179,-0.00853818432062414,0.0127022244480134,0.00212695954441611,0.00172068323861969
"101",2008-04-03,0.0275511579040436,-0.00550186435945065,-0.0229805387606545,-0.00192460224253976,-0.0319113272825231,0.00859322723709438,0.000863981236507642,0.00173605587761988,-0.000612593493800079,-0.00928146195781833,0.00222821496728061,0.000477387996100435
"102",2008-04-04,0.00964908846119658,0.00550186435945072,0.0344880505595509,-0.00642126312628439,0.0254279023344102,-0.00969512390726007,-0.0154600437053687,-0.024067872160903,0.00702303457405331,-0.00645622831326293,0.00907461209601311,0.0120509037708493
"103",2008-04-07,0.0181896889271983,0,0.0120898671084442,0.018807103116875,0.000390180131431844,-0.0031303326897481,-0.000658495369039378,0.00228106788958424,0.006218201265024,-0.00889606459199913,-0.00526623729462496,0.00113114535709302
"104",2008-04-08,-0.0197588639188723,-0.0141598112871678,-0.0190768171340729,0.000950971352546078,0.00518809188380701,0.00404889657880469,-0.0150447706231463,-0.0287641597088665,0.00271782879105713,0.000533307181715586,-0.00349058497891269,-0.00358629260054782
"105",2008-04-09,-0.00920205382936345,0.00485762169383002,-0.0077682664104671,-0.0269675628694814,-0.0383724836426244,-0.00570991612615323,-0.0125621780663917,-0.0117938156032191,-0.000452195101532692,0.0466167228897301,0.0103307902768417,-0.00293586958879401
"106",2008-04-10,0.020327840573141,0.00758630809687223,0.0104793664925488,-0.0208307798052851,0.00589739005893229,0.00955893094959432,-0.00998142476910733,-0.00634745759835251,0.000602931918455814,-0.00216524342129068,-0.00336129387141594,0.000948219967866778
"107",2008-04-11,-0.049132882275113,-0.0289271303994079,-0.0251057565460476,-0.0192400039038487,-0.0386917081199403,0.00255809557709825,-0.0307933388099914,-0.0201002499185038,-0.0049872874136861,-0.0202210475971242,0.00671225754326042,0.000947458719023261
"108",2008-04-14,0.00434012691462388,-0.00780959906292242,-0.0127378900696779,-0.0224256619162685,0.00857547446478806,0.00636677937820862,-0.0245157773260765,-0.0375113093274531,-0.00394730229385309,0.00467301562644912,-0.005871221394345,-0.0061714407307779
"109",2008-04-15,0.00405167941499871,0.00674835321562162,-0.0107290981392361,0.00372215990329936,-0.00151610530373382,0.0201045219971606,0.0148290104974269,0,-0.00136990361541957,-0.0198801830660351,-0.0124834968885135,-0.00209831110125082
"110",2008-04-16,0.0352267361941934,0.0244769000777253,0.0181627787713819,0.0291091349678392,0.0284198344799499,0.0141171477102131,0.0652504991386869,0.0385933782004452,0.000761230916067934,0.0127320754759012,-0.00984244801627033,-0.00574226084801955
"111",2008-04-17,0.005126319646518,0.00928313414232827,-0.0121385420704163,0.0178811902092641,-0.00740089512906936,-0.00703352132069204,0.00355262509231446,0.0131634292711155,0.000912695374896562,0.00312580925810687,-0.00172258301034997,0.00258832500677819
"112",2008-04-18,0.0415234520574969,0.0263437755230566,0.182251094252857,0.0444922895440585,0.0786703278940147,-0.0063726632619985,0.014084114389978,0.0286753814076678,0.0113407724885814,0.0224988997753177,-0.00086198000641387,0.00439402850551259
